key_0,STM,Month,S1: Motor-MO,S2: Motor-MO,id_stevca,Lat,Lon,cesta,ime_smeri
115,115,3,0.8745519713261649,0.7119175627240143,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,4,1.8055555555555556,1.5773148148148148,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,5,2.424731182795699,2.1626344086021505,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,6,3.0208333333333335,2.664814814814815,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,7,3.1438172043010755,2.838709677419355,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,8,3.2307347670250897,2.9834229390681,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,9,1.9226851851851852,1.7384259259259258,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,10,0.921594982078853,0.8575268817204301,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,11,0.23842592592592593,0.1865740740740741,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
115,115,12,0.05734767025089606,0.03942652329749104,115.0,46.18505774349521,14.559496021810501,G2-104,Mengeš - Moste
116,116,1,0.0739247311827957,0.06048387096774194,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,2,0.15763888888888888,0.18958333333333333,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,3,1.3810483870967742,1.2278225806451613,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,4,2.553030303030303,2.216991341991342,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,5,3.596774193548387,3.061379928315412,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,6,4.6060185185185185,4.077314814814815,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,7,4.655465949820789,4.115143369175628,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,8,4.646057347670251,4.169802867383512,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,9,2.8092592592592593,2.5652777777777778,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,10,1.517663043478261,1.330163043478261,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,11,0.4273148148148148,0.4212962962962963,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
116,116,12,0.10483870967741936,0.10259856630824372,116.0,46.150733440411216,14.566876051361199,G2-104,Mengeš - Trzin
117,117,1,0.01747311827956989,0.039874551971326166,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,2,0.07352941176470588,0.10490196078431373,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,3,0.7056451612903226,0.6917562724014337,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,4,2.089814814814815,1.8532407407407407,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,5,3.0551075268817205,2.9009856630824373,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,6,3.8319444444444444,3.462037037037037,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,7,3.7943548387096775,3.378584229390681,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,8,3.860663082437276,3.611111111111111,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,9,2.5541666666666667,2.4328703703703702,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,10,1.075716845878136,1.0577956989247312,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,11,0.2537037037037037,0.24722222222222223,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
117,117,12,0.0528673835125448,0.039874551971326166,117.0,45.9044810752557,14.5904908545648,G2-106,Rašica - Škofljica
118,118,1,0.034274193548387094,0.036290322580645164,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,2,0.07683982683982683,0.09577922077922078,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,3,0.7291666666666666,0.8158602150537635,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,4,1.4513888888888888,1.55,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,5,2.0625,2.4361559139784945,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,6,2.827777777777778,2.9256944444444444,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,7,3.112231182795699,3.295698924731183,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,8,2.7214147286821704,3.0891472868217056,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,9,1.7328703703703703,2.0083333333333333,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,10,0.7197488584474886,0.898972602739726,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,11,0.22632575757575757,0.2684659090909091,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
118,118,12,0.07034050179211469,0.09184587813620072,118.0,45.81831840036779,15.1712026440585,G2-105,Bučna vas - Krka
119,119,1,0.006720430107526882,0.008960573476702509,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,2,0.012745098039215686,0.011764705882352941,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,3,0.29301075268817206,0.27195340501792115,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,4,1.2013888888888888,0.9106481481481481,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,5,2.3597670250896057,2.118279569892473,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,6,2.9791666666666665,2.5555555555555554,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,7,2.9242831541218637,2.4655017921146953,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,8,2.85663082437276,2.5443548387096775,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,9,1.986574074074074,1.7555555555555555,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,10,0.6653225806451613,0.6827956989247311,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,11,0.11527777777777778,0.11296296296296296,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
119,119,12,0.010304659498207885,0.012096774193548387,119.0,45.5714394017094,14.8696631401275,G2-106,Fara - Livold
120,120,1,0.04659498207885305,0.06541218637992832,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,2,0.13467261904761904,0.14657738095238096,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,3,0.9603174603174603,0.9231150793650794,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,4,1.7194444444444446,1.723148148148148,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,5,2.3422939068100357,2.322132616487455,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,6,2.821759259259259,2.7907407407407407,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,7,2.810931899641577,2.8409498207885306,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,8,2.836917562724014,2.8517025089605736,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,9,1.624074074074074,1.7074074074074075,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,10,0.8758960573476703,0.8490143369175627,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,11,0.26944444444444443,0.24953703703703703,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
120,120,12,0.07034050179211469,0.08736559139784947,120.0,46.09113272757,14.5787208905023,G2-108,Črnuče - Šentjakob
121,121,1,0.01478494623655914,0.017025089605734768,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,2,0.06372549019607843,0.06764705882352941,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,3,0.6922043010752689,0.7450716845878136,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,4,1.55,1.7287037037037036,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,5,2.089605734767025,2.3431899641577063,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,6,2.4787037037037036,2.789814814814815,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,7,2.5452508960573477,2.8118279569892475,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,8,2.71415770609319,2.9274193548387095,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,9,1.5,1.6769607843137255,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,10,0.7902621722846442,0.8862359550561798,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,11,0.2,0.19722222222222222,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
121,121,12,0.024193548387096774,0.027329749103942653,121.0,46.08847838062921,14.7355858986914,G2-108,Dolsko - Ribče
122,122,1,0.03153153153153153,0.026463963963963964,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,2,0.1437793427230047,0.11208920187793427,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,3,1.0188172043010753,0.9919354838709677,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,4,2.2444444444444445,2.435185185185185,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,5,2.89336917562724,3.5318100358422937,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,6,3.4703703703703703,3.6777777777777776,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,7,3.199820788530466,3.5268817204301075,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,8,2.8845381526104417,2.982429718875502,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,9,1.6555555555555554,1.7203703703703703,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,10,1.091117216117216,1.1007326007326008,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,11,0.32685185185185184,0.2652777777777778,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
122,122,12,0.046296296296296294,0.03877314814814815,122.0,46.124314125383904,15.034906735987,G2-108,Trbovlje - Zagorje
123,123,1,0.038978494623655914,0.038978494623655914,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,2,0.08823529411764706,0.09754901960784314,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,3,0.882168458781362,0.8458781362007168,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,4,2.111574074074074,2.0074074074074075,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,5,3.024641577060932,2.8960573476702507,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,6,3.223611111111111,2.9537037037037037,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,7,3.186379928315412,2.9690860215053765,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,8,3.5013440860215055,3.207885304659498,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,9,1.8412037037037037,1.7606481481481482,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
123,123,10,0.8301282051282052,0.8002136752136753,123.0,46.1211257923421,15.0889379597178,G2-108,Hrastnik - Trbovlje
